X,Y,class_id,class_name,Blue,Green,Red,RedEdge,NIR,nDSM_m,Thermal_C
459260.4305,4334205.5413,1,Tree,0.051364,0.087520,0.083297,0.164999,0.322468,4.4904,34.3697
459261.8390,4334206.0451,1,Tree,0.056933,0.101022,0.089518,0.220236,0.450339,3.9632,34.9729
459263.5872,4334206.8278,1,Tree,0.039099,0.053004,0.064304,0.108807,0.220881,2.6372,36.7265
459264.0521,4334208.2469,1,Tree,0.050691,0.079424,0.074210,0.163550,0.321998,3.8518,36.3898
459259.6029,4334205.7685,1,Tree,0.063903,0.106961,0.096668,0.225568,0.408499,3.9280,34.8326
459260.9203,4334208.3205,1,Tree,0.035969,0.062242,0.052434,0.124862,0.301611,4.0198,32.7845
459264.5942,4334205.5221,1,Tree,0.078370,0.131960,0.140874,0.263068,0.478598,2.8248,40.7807
459263.6437,4334205.8604,1,Tree,0.054494,0.090819,0.093611,0.171259,0.330372,2.6106,38.4800
459260.0702,4334205.8887,1,Tree,0.052165,0.088865,0.080622,0.180359,0.357408,4.7906,33.6683
459264.0927,4334209.3631,1,Tree,0.045068,0.081556,0.064604,0.166796,0.360575,3.3074,38.1854
459264.7900,4334206.7623,1,Tree,0.066906,0.098129,0.109275,0.183373,0.298883,2.8085,37.4840
459253.6784,4334205.3222,1,Tree,0.065177,0.106707,0.093775,0.215657,0.405332,4.6496,37.3016
459251.2470,4334209.3010,1,Tree,0.040682,0.050948,0.052052,0.087274,0.177473,1.6821,32.8406
459250.5226,4334207.4980,1,Tree,0.063248,0.085287,0.098687,0.150393,0.257294,3.7543,34.1452
459252.0789,4334209.2799,1,Tree,0.045450,0.063435,0.060921,0.120283,0.239228,2.0928,33.9909
459251.0284,4334206.3277,1,Tree,0.058207,0.087190,0.090310,0.159319,0.299008,2.3214,38.0592
459253.1739,4334205.6852,1,Tree,0.065450,0.096149,0.104936,0.195950,0.359791,4.6302,36.6283
459253.3935,4334206.4987,1,Tree,0.046797,0.067039,0.065587,0.142018,0.305155,4.1567,35.4218
459252.9259,4334206.6525,1,Tree,0.054476,0.068765,0.082887,0.133324,0.246818,3.1951,35.3236
459254.2978,4334204.9489,1,Tree,0.061610,0.090896,0.104145,0.170737,0.307821,4.1291,40.6124
459254.9778,4334206.9477,1,Tree,0.066141,0.118331,0.106628,0.225539,0.405300,4.7271,45.0874
459255.1469,4334208.7457,1,Tree,0.060081,0.092926,0.095194,0.157928,0.278590,3.6184,38.6343
459251.0884,4334207.2597,1,Tree,0.065887,0.087139,0.110912,0.170100,0.306222,2.9150,35.6463
459253.4540,4334205.6267,1,Tree,0.057315,0.097520,0.081932,0.203833,0.395327,5.1200,36.5722
459250.4594,4334205.7097,1,Tree,0.065887,0.099423,0.101388,0.214382,0.369294,4.1505,37.4139
459231.7733,4334207.5952,1,Tree,0.057042,0.086200,0.080295,0.160334,0.313184,4.8778,33.8927
459232.8247,4334207.4138,1,Tree,0.044613,0.064552,0.063813,0.118370,0.254126,3.5685,33.1071
459236.8596,4334207.7648,1,Tree,0.068070,0.108585,0.087253,0.224641,0.418222,5.1070,36.4599
459235.0207,4334208.3139,1,Tree,0.047652,0.066049,0.066542,0.132976,0.276112,-0.0293,33.9208
459233.7981,4334206.0251,1,Tree,0.052893,0.067800,0.075356,0.135903,0.269902,4.8803,33.5561
459234.4718,4334203.2955,1,Tree,0.053894,0.073181,0.075492,0.129238,0.226526,5.2496,33.0510
459231.5382,4334207.8114,1,Tree,0.044576,0.060465,0.061603,0.117037,0.237660,4.4707,33.5841
459232.6316,4334206.0750,1,Tree,0.049599,0.070338,0.067961,0.142163,0.302834,4.9462,33.4859
459232.9232,4334205.8020,1,Tree,0.058935,0.094525,0.081359,0.188908,0.400784,4.9255,33.2334
459235.8180,4334205.3267,1,Tree,0.052092,0.082317,0.080895,0.160015,0.283859,4.6737,35.0290
459234.7912,4334206.7794,1,Tree,0.069635,0.103865,0.095958,0.211049,0.413706,4.6152,34.2715
459235.9090,4334204.6594,1,Tree,0.043521,0.047674,0.059856,0.084492,0.170385,3.5891,35.2395
459234.9841,4334203.3317,1,Tree,0.056642,0.083942,0.077921,0.167202,0.315129,5.1906,33.0370
459234.3201,4334207.7602,1,Tree,0.054676,0.067242,0.086162,0.120428,0.202972,1.4957,34.0891
459233.2296,4334209.1735,1,Tree,0.042065,0.050415,0.054208,0.093621,0.179449,4.2179,32.7284
459235.8795,4334206.9373,1,Tree,0.070855,0.113889,0.108047,0.232147,0.415117,5.0640,35.1132
459235.6119,4334206.4447,1,Tree,0.058007,0.079779,0.122264,0.146220,0.224519,3.2210,35.1974
459232.6387,4334209.5648,1,Tree,0.053166,0.062927,0.086025,0.103474,0.151441,-0.0457,32.3496
459232.8118,4334207.7065,1,Tree,0.043503,0.053308,0.064140,0.102286,0.184718,3.9495,32.8266
459226.7037,4334202.9813,1,Tree,0.061210,0.091835,0.095385,0.186590,0.334104,3.3778,32.0971
459228.6840,4334204.1470,1,Tree,0.069999,0.107392,0.108156,0.203340,0.359039,3.8749,35.2254
459226.1128,4334204.4624,1,Tree,0.059080,0.084424,0.080923,0.147872,0.258015,3.4369,30.9748
459228.2011,4334204.8468,1,Tree,0.058935,0.085160,0.089818,0.166941,0.297722,3.4401,33.7244
459227.8171,4334205.4731,1,Tree,0.056296,0.085667,0.081850,0.144163,0.280315,3.2433,32.6863
459241.2315,4334206.1888,1,Tree,0.063867,0.097190,0.095140,0.197689,0.392033,4.3981,36.0110
459240.8199,4334206.4898,1,Tree,0.062629,0.088789,0.101634,0.190444,0.361579,4.4680,35.9128
459243.8989,4334205.4524,1,Tree,0.072729,0.118255,0.106955,0.242377,0.449774,3.7047,39.0412
459241.6452,4334207.4904,1,Tree,0.052311,0.076074,0.069953,0.125036,0.259490,4.8851,33.8927
459239.9647,4334206.5984,1,Tree,0.068289,0.096454,0.110421,0.175200,0.325950,3.9279,35.3376
459240.2026,4334206.9819,1,Tree,0.051055,0.066379,0.073937,0.110864,0.212161,4.6693,35.0010
459241.7689,4334207.0911,1,Tree,0.058243,0.087266,0.081332,0.158305,0.319457,4.8507,34.4539
459219.9100,4334240.4499,1,Tree,0.087106,0.124473,0.100870,0.221685,0.350790,6.6026,35.1413
459220.0784,4334243.4634,1,Tree,0.049108,0.079424,0.053989,0.103822,0.159000,5.7033,27.9587
459252.8347,4334234.7889,1,Tree,0.056169,0.077774,0.089928,0.169317,0.356310,11.8644,34.3978
459237.8432,4334243.4220,1,Tree,0.042429,0.051303,0.053089,0.079421,0.183338,-0.1041,29.5299
459236.2430,4334241.8581,1,Tree,0.063557,0.087368,0.093420,0.205456,0.348092,18.0101,29.2493
459237.6800,4334247.2427,1,Tree,0.061810,0.093662,0.080704,0.179634,0.312620,14.2433,29.9928
459260.4601,4334236.1287,1,Tree,0.057788,0.082622,0.082696,0.185170,0.387329,14.7664,32.0831
459260.3736,4334241.0483,1,Tree,0.065632,0.094829,0.110721,0.207050,0.357188,15.9215,32.3636
459245.8973,4334237.3512,1,Tree,0.056605,0.092165,0.087008,0.196994,0.424652,19.0514,30.1612
459253.3235,4334232.9630,1,Tree,0.076332,0.117417,0.124092,0.254027,0.454071,-0.0157,36.2495
459236.7579,4334243.9796,1,Tree,0.054858,0.078104,0.069926,0.129035,0.281131,-0.0938,29.0249
459249.7124,4334227.6659,1,Tree,0.043230,0.065364,0.056500,0.124630,0.338276,5.8769,31.7183
459229.3068,4334238.0068,1,Tree,0.032038,0.034502,0.036662,0.065481,0.194441,8.7447,28.8705
459245.2579,4334239.1706,1,Tree,0.051583,0.085718,0.072709,0.171607,0.364904,18.3239,29.8946
459223.5884,4334247.1980,1,Tree,0.100408,0.136401,0.123601,0.276023,0.419759,5.9146,28.9968
459256.8905,4334245.3638,1,Tree,0.068780,0.110565,0.086435,0.188097,0.396456,15.4316,28.7162
459247.9502,4334238.3816,1,Tree,0.038426,0.045263,0.044984,0.084811,0.215486,18.6627,29.7122
459250.8964,4334236.8974,1,Tree,0.051401,0.066303,0.119398,0.160334,0.253750,4.5805,32.7564
459249.1609,4334225.5667,1,Tree,0.058826,0.092723,0.078548,0.189053,0.443533,4.9860,32.7144
459256.4185,4334236.8777,1,Tree,0.048107,0.072571,0.068670,0.140743,0.340377,15.6370,30.3997
459240.4027,4334239.5032,1,Tree,0.043466,0.054095,0.053662,0.095708,0.225993,19.1982,27.7623
459255.2723,4334232.9004,1,Tree,0.053166,0.077317,0.075301,0.168100,0.400627,12.8369,31.6061
459248.9344,4334238.7831,1,Tree,0.047288,0.055136,0.059829,0.113443,0.238601,20.1467,29.8385
459254.0945,4334241.2860,1,Tree,0.039517,0.045542,0.049541,0.077914,0.160536,14.9749,30.2032
459256.3915,4334246.9235,1,Tree,0.070836,0.096098,0.096722,0.189806,0.331376,15.0905,30.5820
459250.2457,4334246.1061,1,Tree,0.063484,0.100261,0.089873,0.203630,0.387736,19.2143,28.1691
459249.7751,4334241.8715,1,Tree,0.060263,0.089424,0.074728,0.173114,0.363649,20.4072,29.7122
459246.3673,4334243.8306,1,Tree,0.047779,0.070947,0.066078,0.116718,0.268836,16.7500,29.7122
459226.4888,4334247.2900,1,Tree,0.043412,0.052801,0.046895,0.099098,0.212851,6.4880,28.1270
459226.5819,4334245.5920,1,Tree,0.080864,0.121529,0.100706,0.266285,0.530662,6.2623,29.2213
459255.5943,4334237.2103,1,Tree,0.062720,0.104550,0.086517,0.202326,0.448049,15.0644,30.6381
459247.0325,4334238.0881,1,Tree,0.038426,0.051506,0.046267,0.091216,0.236500,19.6593,29.4738
459252.5216,4334238.1227,1,Tree,0.058607,0.102063,0.083597,0.221743,0.442717,21.1387,30.9608
459261.2492,4334232.7402,1,Tree,0.093329,0.146223,0.158147,0.281935,0.500113,-0.2169,42.9691
459224.0647,4334248.8113,1,Tree,0.055987,0.072013,0.059583,0.121732,0.240326,6.4260,27.9727
459249.3608,4334225.3428,1,Tree,0.042411,0.060795,0.054781,0.118979,0.300012,4.9437,33.1352
459232.6406,4334242.6281,1,Tree,0.043339,0.051684,0.052188,0.076899,0.182742,8.0404,28.8425
459222.5454,4334239.2268,1,Tree,0.083903,0.120387,0.094430,0.263126,0.515137,8.5620,28.4778
459234.5817,4334240.2727,1,Tree,0.049272,0.061912,0.058983,0.115617,0.219250,9.0259,28.5760
459252.0300,4334227.0232,1,Tree,0.064176,0.093434,0.094048,0.191169,0.347246,4.7964,34.1312
459240.7509,4334244.3081,1,Tree,0.041192,0.055161,0.056500,0.088057,0.197169,15.8691,31.2975
459249.1625,4334235.5484,1,Tree,0.054695,0.076328,0.079831,0.166390,0.366911,19.5847,30.7223
459238.0517,4334235.6964,1,Tree,0.052638,0.066658,0.067551,0.153755,0.346430,15.0473,30.5399
459226.7057,4334244.9668,1,Tree,0.055787,0.082977,0.085671,0.177171,0.309578,5.7533,29.2072
459249.6113,4334229.4711,1,Tree,0.043175,0.047725,0.062858,0.091708,0.162701,4.0767,34.4959
459223.1949,4334241.8811,1,Tree,0.044831,0.047065,0.044793,0.070350,0.146862,7.9944,28.0990
459247.9186,4334230.8880,1,Tree,0.070491,0.105692,0.103544,0.234378,0.461724,15.5346,31.4518
459260.7250,4334227.5893,1,Tree,0.045304,0.076988,0.064986,0.165782,0.458619,4.7694,34.4959
459237.7728,4334240.7481,1,Tree,0.066887,0.079982,0.091128,0.190502,0.310926,14.4481,29.1792
459258.2721,4334229.7190,1,Tree,0.057679,0.098230,0.082587,0.215773,0.415494,7.1719,32.1252
459247.7957,4334233.4597,1,Tree,0.070927,0.103154,0.138091,0.217714,0.403920,-0.1080,38.8588
459256.9868,4334236.2855,1,Tree,0.075932,0.129929,0.110639,0.286803,0.472105,15.0973,30.3576
459261.4739,4334228.5197,1,Tree,0.047215,0.075719,0.073200,0.173317,0.370737,4.3500,34.6924
459257.1711,4334244.4752,1,Tree,0.063029,0.079982,0.072054,0.141062,0.254785,-0.0349,29.0670
459252.9491,4334246.3158,1,Tree,0.051255,0.067749,0.075929,0.105126,0.215705,-0.0165,27.9026
459252.5214,4334240.4159,1,Tree,0.049781,0.068435,0.074046,0.131730,0.298130,21.1390,29.6982
459259.4280,4334240.1576,1,Tree,0.076860,0.127315,0.098987,0.255302,0.437135,17.1165,32.0410
459254.0561,4334236.5099,1,Tree,0.059972,0.075490,0.072354,0.154306,0.345772,11.6176,32.8687
459249.2606,4334235.1274,1,Tree,0.051583,0.068866,0.079012,0.159696,0.359979,19.4267,30.4557
459228.3003,4334236.7818,1,Tree,0.052929,0.071353,0.067961,0.128919,0.282950,8.4397,30.4277
459222.4096,4334239.2215,1,Tree,0.086505,0.142442,0.101470,0.303554,0.567859,8.5387,28.7443
459233.0467,4334235.7999,1,Tree,0.062392,0.088916,0.088290,0.199863,0.406022,3.3818,30.6241
459236.5959,4334236.4672,1,Tree,0.076824,0.111123,0.103217,0.240841,0.425593,14.6054,31.7043
459249.6675,4334246.7299,1,Tree,0.064012,0.107164,0.092274,0.215454,0.402478,19.5961,28.3795
459240.3993,4334226.3441,1,Tree,0.065359,0.110133,0.093748,0.217077,0.437072,5.5502,35.9830
459225.7926,4334236.9787,1,Tree,0.076369,0.113001,0.084579,0.218700,0.465895,11.0989,30.0069
459246.3476,4334242.4741,1,Tree,0.065959,0.099829,0.097077,0.196878,0.408060,17.1211,28.7162
459233.7424,4334237.4868,1,Tree,0.049381,0.065643,0.064768,0.138106,0.304371,15.8960,29.6281
459244.1603,4334242.1232,1,Tree,0.040755,0.050897,0.052079,0.081362,0.172580,-0.0157,30.0069
459247.1373,4334242.5823,1,Tree,0.049454,0.069830,0.068125,0.128165,0.291638,-0.0081,28.6461
459250.2759,4334247.0227,1,Tree,0.081773,0.128077,0.109329,0.251766,0.443846,19.4734,28.0709
459250.4931,4334245.1536,1,Tree,0.046269,0.060973,0.068125,0.100228,0.186882,12.2100,28.3515
459223.0969,4334247.6665,1,Tree,0.056387,0.079754,0.084334,0.189111,0.287529,5.7776,28.5339
459239.1812,4334240.8845,1,Tree,0.042538,0.053588,0.052570,0.104025,0.242741,16.9915,29.1792
459242.3826,4334243.2603,1,Tree,0.059717,0.092647,0.084061,0.168506,0.339938,16.9957,29.6000
459257.3077,4334229.4291,1,Tree,0.050527,0.085236,0.073855,0.178185,0.380899,4.2921,31.5359
459227.5049,4334244.8289,1,Tree,0.040045,0.051506,0.047659,0.087535,0.201059,6.0435,28.0850
459248.1000,4334236.9600,1,Tree,0.078534,0.131376,0.101279,0.257504,0.499016,21.3015,32.1672
459243.6341,4334242.9259,1,Tree,0.067342,0.096149,0.093066,0.197254,0.367946,17.3990,28.8846
459261.7591,4334241.0666,1,Tree,0.067816,0.107139,0.097677,0.209281,0.417093,14.1321,34.7485
459228.2578,4334241.8738,1,Tree,0.044486,0.048867,0.048232,0.075682,0.170134,6.8629,28.2112
459230.7703,4334235.9997,1,Tree,0.074185,0.114829,0.099642,0.244260,0.503344,6.7036,29.5299
459257.1560,4334243.1409,1,Tree,0.072638,0.123864,0.092629,0.240435,0.420261,18.3632,29.0810
459251.7298,4334234.9975,1,Tree,0.074858,0.113382,0.133042,0.243565,0.440836,10.7255,34.1593
459257.1024,4334239.1325,1,Tree,0.055313,0.092723,0.087390,0.181141,0.363806,17.9288,30.4978
459238.5890,4334243.0894,1,Tree,0.059008,0.071886,0.071426,0.134280,0.267425,16.2247,28.9688
459258.5574,4334234.8956,1,Tree,0.052147,0.090769,0.081878,0.199747,0.415462,4.3556,31.2694
459231.5976,4334239.5016,1,Tree,0.048089,0.059095,0.067333,0.105561,0.199302,-0.4037,29.9648
459259.0613,4334229.1983,1,Tree,0.049563,0.079881,0.068561,0.186619,0.448206,4.5132,32.9809
459246.5555,4334240.5601,1,Tree,0.047106,0.064196,0.056172,0.114661,0.280942,17.1864,29.1090
459251.3153,4334227.0632,1,Tree,0.053293,0.076023,0.076311,0.159145,0.330278,4.8158,32.6722
459261.6123,4334228.3969,1,Tree,0.043648,0.063232,0.071426,0.129672,0.303775,4.0136,34.6924
459256.5559,4334236.8002,1,Tree,0.052565,0.068079,0.076338,0.124804,0.260430,14.7715,30.3997
459238.8781,4334237.4087,1,Tree,0.057479,0.075160,0.074892,0.153002,0.357408,11.9511,29.9087
459235.1586,4334239.5178,1,Tree,0.104230,0.163075,0.123464,0.303032,0.560081,19.5805,29.1932
459226.7013,4334234.0685,1,Tree,0.062793,0.097875,0.082724,0.201572,0.562810,4.2395,34.3978
459261.5266,4334230.4797,1,Tree,0.076842,0.111123,0.146195,0.226206,0.390591,-0.0526,43.6425
459248.0148,4334232.2898,1,Tree,0.071783,0.097367,0.098278,0.216526,0.430203,14.8709,33.9489
459226.9707,4334237.5425,1,Tree,0.073639,0.110920,0.088672,0.236001,0.485247,10.8091,30.1612
459238.2551,4334230.2254,1,Tree,0.066669,0.101961,0.088618,0.238638,0.507390,12.5510,32.6442
459246.3039,4334242.5905,1,Tree,0.061938,0.100362,0.089273,0.187749,0.392441,17.3135,28.8425
459221.2196,4334243.3902,1,Tree,0.058662,0.092926,0.073473,0.167144,0.354648,6.0908,28.0709
459248.3202,4334236.3239,1,Tree,0.046888,0.061988,0.064195,0.145554,0.306724,20.6575,31.6622
459256.1145,4334245.2600,1,Tree,0.054112,0.064272,0.069489,0.108111,0.218967,-0.0781,28.7583
459233.2971,4334237.2040,1,Tree,0.053002,0.074323,0.086598,0.169636,0.336143,16.3345,29.8105
459239.2858,4334237.4297,1,Tree,0.036351,0.047725,0.043784,0.073770,0.218371,11.0969,29.5159
459240.7597,4334241.5131,1,Tree,0.047470,0.059983,0.063022,0.106952,0.255883,-0.0761,29.6702
459232.9416,4334242.5339,1,Tree,0.039062,0.038664,0.044411,0.056323,0.096868,8.1803,28.8425
459228.3577,4334241.6904,1,Tree,0.056205,0.068232,0.066924,0.114806,0.220065,6.8066,28.2112
459261.5482,4334226.0464,1,Tree,0.075768,0.109270,0.150125,0.226206,0.390653,2.9597,37.0912
459248.7004,4334235.4903,1,Tree,0.060591,0.101682,0.087799,0.216671,0.452252,20.5801,31.1712
459257.1504,4334228.2936,1,Tree,0.041756,0.058943,0.060320,0.126803,0.293896,5.1065,32.0269
459249.5657,4334246.1359,1,Tree,0.065341,0.102393,0.091319,0.210585,0.356529,20.0971,27.8324
459260.4550,4334241.9553,1,Tree,0.077442,0.118559,0.118143,0.255592,0.457270,15.3986,31.0870
459241.1196,4334240.1899,1,Tree,0.052875,0.065541,0.071535,0.107126,0.204195,18.5645,28.1130
459257.1833,4334238.9148,1,Tree,0.052001,0.074526,0.074428,0.155436,0.329713,18.0159,30.6241
459249.4318,4334241.7735,1,Tree,0.064340,0.092571,0.082942,0.183981,0.377480,21.1394,29.6982
459228.9550,4334241.2977,1,Tree,0.043303,0.049704,0.049323,0.074378,0.168816,10.7238,28.5900
459236.6552,4334241.0911,1,Tree,0.095276,0.148076,0.117597,0.270719,0.556098,17.0865,28.6461
459224.2412,4334241.2696,1,Tree,0.054567,0.079221,0.070253,0.156827,0.334731,8.3991,28.7443
459257.2632,4334244.6315,1,Tree,0.058443,0.074627,0.082696,0.135758,0.272474,-0.0153,28.5339
459257.5986,4334234.4210,1,Tree,0.084212,0.124701,0.154409,0.262228,0.511687,6.3550,34.3837
459233.7671,4334241.5327,1,Tree,0.050473,0.054730,0.057264,0.078667,0.158278,8.7646,29.1792
459254.5448,4334244.0889,1,Tree,0.074858,0.110666,0.108019,0.253563,0.506480,17.9011,29.6000
459254.1112,4334235.2698,1,Tree,0.051656,0.064019,0.072300,0.119761,0.223264,12.3652,31.6201
459233.6614,4334233.4039,1,Tree,0.066469,0.094195,0.082287,0.174215,0.422299,4.2728,32.3777
459236.4259,4334235.6237,1,Tree,0.045177,0.051557,0.065287,0.095476,0.173019,3.9558,30.5960
459229.9000,4334233.5872,1,Tree,0.084813,0.123077,0.170072,0.211947,0.375034,-0.0118,45.9572
459245.7120,4334241.5495,1,Tree,0.054494,0.072292,0.072600,0.149756,0.337397,18.5069,28.2112
459246.4052,4334236.0233,1,Tree,0.047688,0.064729,0.068397,0.135816,0.312149,20.1005,30.8065
459236.0468,4334246.8166,1,Tree,0.051601,0.059044,0.059802,0.064670,0.084918,0.0209,28.4778
459242.0662,4334236.4467,1,Tree,0.040154,0.054146,0.053253,0.100402,0.270843,18.8907,29.5720
459236.0645,4334234.2775,1,Tree,0.054840,0.067166,0.087908,0.110864,0.189579,2.0557,29.9227
459244.7062,4334237.9158,1,Tree,0.061810,0.090261,0.079231,0.185372,0.412514,18.8350,30.3576
459245.9046,4334244.1590,1,Tree,0.050273,0.065516,0.056445,0.116776,0.248575,16.9233,29.5159
459254.7669,4334242.8968,1,Tree,0.053894,0.074475,0.067415,0.155668,0.305187,18.2534,30.0069
459240.6311,4334230.4431,1,Tree,0.052693,0.068663,0.073309,0.143235,0.346556,11.2898,33.1632
459254.3365,4334238.0658,1,Tree,0.040882,0.057826,0.054017,0.113675,0.275046,12.6822,31.0029
459233.0876,4334239.9871,1,Tree,0.038735,0.045136,0.045721,0.072234,0.163014,0.5387,29.2633
459250.5823,4334230.8709,1,Tree,0.078880,0.112113,0.146441,0.234349,0.424119,0.1020,33.0651
459237.5058,4334226.8018,1,Tree,0.059353,0.077216,0.085207,0.134802,0.276395,5.9882,31.6762
459227.4630,4334241.8978,1,Tree,0.056678,0.081048,0.063022,0.146945,0.367946,7.5544,27.9727
459227.4755,4334237.6880,1,Tree,0.064776,0.087926,0.078903,0.204673,0.524859,10.3432,29.9227
459250.2753,4334226.3967,1,Tree,0.053148,0.091022,0.075383,0.193371,0.446826,5.4439,32.8687
459254.4647,4334238.3645,1,Tree,0.056842,0.064907,0.091183,0.130571,0.209778,10.9829,31.1291
459221.5109,4334240.6030,1,Tree,0.041920,0.050948,0.051861,0.080957,0.209778,7.2390,28.4778
459260.7484,4334239.7516,1,Tree,0.081537,0.116224,0.123765,0.238638,0.404893,0.0756,36.6844
459255.0349,4334247.3800,1,Tree,0.052347,0.063409,0.070935,0.098548,0.160850,15.1997,29.4738
459246.0375,4334234.6070,1,Tree,0.052293,0.065871,0.094621,0.127905,0.217274,-0.0643,32.8827
459255.9282,4334247.8070,1,Tree,0.048671,0.056735,0.059311,0.085999,0.151598,15.2998,28.8846
459255.1829,4334234.9501,1,Tree,0.071109,0.112037,0.102398,0.257012,0.493935,12.8886,31.2133
459248.4821,4334226.0905,1,Tree,0.043485,0.051608,0.053498,0.109531,0.293927,3.5802,32.2234
459246.5940,4334235.7067,1,Tree,0.059244,0.070719,0.094348,0.159290,0.327047,19.7742,31.3817
459251.4778,4334246.8021,1,Tree,0.057060,0.079805,0.081441,0.119384,0.242616,10.7905,28.1411
459220.6564,4334240.8411,1,Tree,0.083029,0.131731,0.098578,0.297178,0.476434,7.9233,28.8565
459245.8696,4334238.2693,1,Tree,0.051801,0.071328,0.062067,0.126050,0.285961,19.3396,30.0770
459229.6581,4334234.0638,1,Tree,0.097151,0.141071,0.195586,0.248984,0.442717,-0.0455,39.9109
459245.3243,4334236.9214,1,Tree,0.072274,0.117443,0.088427,0.246869,0.559297,14.6014,30.0630
459262.3206,4334227.1947,1,Tree,0.054440,0.077749,0.098933,0.158247,0.284142,3.2707,36.3056
459249.6745,4334234.4259,1,Tree,0.054676,0.091327,0.086489,0.234001,0.447328,21.0039,32.7564
459238.1389,4334242.8826,1,Tree,0.055841,0.072216,0.069571,0.140888,0.271188,15.7178,28.8846
459250.9361,4334239.1247,1,Tree,0.058389,0.081937,0.080977,0.195284,0.364715,19.6554,30.1471
459223.3365,4334247.6496,1,Tree,0.045650,0.058232,0.059665,0.090201,0.176218,5.6252,28.7864
459229.4295,4334233.0944,1,Tree,0.100736,0.145589,0.212450,0.279819,0.416121,-0.0149,46.2097
459222.5567,4334245.1166,1,Tree,0.053985,0.068358,0.056282,0.132599,0.255161,5.6226,27.8605
459229.7344,4334238.0888,1,Tree,0.049654,0.060034,0.063240,0.137352,0.258611,8.2795,28.9688
459257.6662,4334241.0815,1,Tree,0.059681,0.089347,0.085043,0.175403,0.337523,16.9883,30.4137
459242.6659,4334232.2667,1,Tree,0.066432,0.110260,0.090391,0.226669,0.427318,4.5372,35.8988
459234.0251,4334241.5839,1,Tree,0.048398,0.049375,0.051561,0.086492,0.193155,8.7825,29.0810
459239.7381,4334225.1351,1,Tree,0.064267,0.104093,0.094075,0.219308,0.488885,5.1252,34.4258
459227.2104,4334242.1377,1,Tree,0.039226,0.045898,0.046567,0.067017,0.150469,7.2003,28.3936
459228.3179,4334237.9758,1,Tree,0.055841,0.084094,0.067715,0.161290,0.352483,9.2531,29.3756
459252.3114,4334232.8940,1,Tree,0.105686,0.162339,0.204018,0.326361,0.541921,-0.0427,42.6184
459248.3681,4334244.9841,1,Tree,0.056496,0.085820,0.074373,0.153146,0.282009,19.1926,30.7083
459259.7015,4334229.8456,1,Tree,0.032529,0.042928,0.051970,0.086492,0.196699,4.3808,33.8927
